"key","message","comment","context"
"If enabled, on the bank reconciliation form, when the Load statement button is clicked, automatic accounting will be executed.","Si está activado, en el formulario de conciliación bancaria, cuando se haga clic en el botón Cargar extracto, se ejecutará la contabilización automática.",,
"Import","Importar",,
"Imported","Importado",,
"Include other bank statements","Incluir otros extractos bancarios",,
"Initial balance","Saldo inicial",,
"Interbank code/Payment mode","Código interbancario/Modo de pago",,
"Interbank payment order","Orden de pago interbancaria",,
"International Bank to Bank Transfers","Transferencias bancarias internacionales entre cuentas",,
"International Credit Transfer","Transferencia de crédito internacional",,
"International Credit Transfers","Transferencias de crédito internacionales",,
"International Direct Debit","Domiciliación bancaria internacional",,
"International Direct Debits","Domiciliaciones bancarias internacionales",,
"International Treasury transfer","Transferencia de tesorería internacional",,
"International credit transfers","Transferencias de crédito internacionales",,
"International direct debits","Domiciliaciones bancarias internacionales",,
"International treasury transfers","Transferencias de tesorería internacionales",,
"Invoice","Factura",,
"Invoice term","Condición de factura",,
"Invoices to be processed","Facturas a procesar",,
"Is posted","Contabilizado",,
"Is selected bank reconciliation","Es la conciliación bancaria seleccionada",,
"Journal","Diario contable",,
"Journals","Diarios contables",,
"LCR","LCR",,
"LCR Bank orders","Órdenes bancarias LCR",,
"LCR bank orders","Órdenes bancarias LCR",,
"Label","Etiqueta",,
"Legend for dynamic parameter manage in bank payment config : %amt+ for a tolerance of +X% on amount, %amt- for -X%, %date for a tolerance of + or - X days","Leyenda para la gestión de parámetros dinámicos en la configuración de pagos bancarios: %amt+ para una tolerancia de +X% en importe, %amt- para -X%, %date para una tolerancia de + o - X días",,
"Lettering to invoice","Letrado a factura",,
"Line type","Tipo de línea",,
"Load bank statements","Cargar extractos bancarios",,
"Load other bank statements","Cargar otros extractos bancarios",,
"Manage bank to bank transfer payment","Gestionar pago de transferencia bancaria entre cuentas",,
"Manage bill of exchange","Gestionar letra de cambio",,
"Manage credit transfer payment","Gestionar pago de transferencia de crédito",,
"Manage direct debit payment","Gestionar pago por domiciliación bancaria",,
"Manual","Manual",,
"Merge bank orders","Fusionar órdenes bancarias",,
"Missing bank statement file","Falta el archivo de extracto bancario",,
"Missing bank statement file format","Falta el formato de archivo de extracto bancario",,
"Missing journal while creating a move from a bank reconciliation.","Falta el diario contable al crear un asiento desde una conciliación bancaria.",,
"Monthly payment schedules","Calendarios de pago mensuales",,
"MonthlyPaymentScheduleLines (batch)","MonthlyPaymentScheduleLines (lote)",,
"Move","Asiento contable",,
"Move Line","Línea de asiento",,
"Move line","Línea de asiento",,
"Move line's fetch query","Consulta de obtención de línea de asiento",,
"Move line's fetching","Obtención de línea de asiento",,
"Move line's query formula has not been evaluated to a Move line","La fórmula de consulta de la línea de asiento no ha sido evaluada como una línea de asiento",,
"Move lines","Líneas de asiento",,
"Movement","Movimiento",,
"Moves amount remaining to reconcile","Importe de asientos pendiente de conciliar",,
"Moves generated","Asientos generados",,
"Moves ongoing reconciled balance","Saldo conciliado en curso de asientos",,
"Moves reconciled line balance","Saldo de líneas conciliadas de asientos",,
"Moves theoretical balance","Saldo teórico de asientos",,
"Moves unreconciled line balance","Saldo de líneas sin conciliar de asientos",,
"Multicurrency","Multidivisa",,
"Multidate","Multifecha",,
"Multiple reconcile","Conciliación múltiple",,
"Multiple reconciles","Conciliaciones múltiples",,
"Name","Nombre",,
"National Bank to Bank Transfers","Transferencias bancarias nacionales entre cuentas",,
"National Treasury transfer","Transferencia de tesorería nacional",,
"National treasury transfer","Transferencia de tesorería nacional",,
"Nbt:%s","Nbt:%s",,
"New theoretical balance","Nuevo saldo teórico",,
"No address has been defined in the receiver %s","No se ha definido ninguna dirección para el destinatario %s",,
"No address has been defined in the sender company %s","No se ha definido ninguna dirección para la empresa emisora %s",,
"No bank orders found","No se encontraron órdenes bancarias",,
"No folder path has been defined in the payment mode %s","No se ha definido ninguna ruta de carpeta en el modo de pago %s",,
"No indication","Sin indicación",,
"No processed payment schedule lines","No hay líneas del calendario de pagos procesadas",,
"None","Ninguno",,
"Not accepted LCR","LCR no aceptado",,
"Not exempt","No exento",,
"Not reconciled and onGoing","Sin conciliar y en curso",,
"Not rejected","No rechazado",,
"Number of lines","Número de líneas",,
"Number of retrieved bank statements: %d.","Número de extractos bancarios recuperados: %d.",,
"Only validated payment schedule lines can be rejected.","Solo se pueden rechazar las líneas del calendario de pagos validadas.",,
"Opening and closing balance don't match with the sum of movements.","El saldo de apertura y cierre no coincide con la suma de movimientos.",,
"Operation Code","Código de operación",,
"Operation date","Fecha de operación",,
"Orange","Naranja",,
"Order Type","Tipo de orden",,
"Order debit type","Tipo de débito de orden",,
"Order overall debit","Débito total de la orden",,
"Origin","Origen",,
"Origin label","Etiqueta de origen",,
"Origins","Orígenes",,
"Other","Otro",,
"Other bank order types","Otros tipos de órdenes bancarias",,
"Overall debit by transfer currency","Débito total por moneda de transferencia",,
"Parent payment schedule cannot be null.","El calendario de pagos principal no puede ser nulo.",,
"Partially reconciled bank statement line","Línea del extracto bancario parcialmente conciliada",,
"Partially rejected","Parcialmente rechazado",,
"Partner","Socio",,
"Partner active UMR is missing.","Falta el UMR activo del socio.",,
"Partner fetch's method","Método de obtención del socio",,
"Partner is missing.","Falta el socio.",,
"Partner's fetch query","Consulta de obtención del socio",,
"Partner's fetching","Obtención del socio",,
"Partner's query formula has not been evaluated to a Partner","La fórmula de consulta del socio no ha sido evaluada como un socio",,
"Password","Contraseña",,
"Payment Mode","Modo de pago",,
"Payment Reason","Motivo de pago",,
"Payment account management","Gestión de cuenta de pago",,
"Payment method is missing.","Falta el método de pago.",,
"Payment mode is missing on the invoice %s","Falta el modo de pago en la factura %s",,
"Payment reason line1","Motivo de pago línea 1",,
"Payment reason line2","Motivo de pago línea 2",,
"Payment reason line3","Motivo de pago línea 3",,
"Payment reason line4","Motivo de pago línea 4",,
"Payment schedule","Calendario de pagos",,
"Payment schedule line","Línea del calendario de pagos",,
"Payment schedule line cannot be null.","La línea del calendario de pagos no puede ser nula.",,
"Payment schedule line rejection","Rechazo de línea del calendario de pagos",,
"Payment schedule line rejection filters","Filtros de rechazo de líneas del calendario de pagos",,
"Payment schedule lines","Líneas del calendario de pagos",,
"Payment schedule lines to reject","Líneas del calendario de pagos a rechazar",,
"Payment schedules","Calendarios de pagos",,
"Payment session","Sesión de pago",,
"Piece dates","Fechas de piezas",,
"Piece due dates","Fechas de vencimiento de piezas",,
"Piece references","Referencias de piezas",,
"Please add an Active UMR to the partner %s for the bank details %s.","Por favor, añada un UMR activo al socio %s para los datos bancarios %s.",,
"Please fill bank order date","Por favor, rellene la fecha de la orden bancaria",,
"Please fill bank order type","Por favor, rellene el tipo de orden bancaria",,
"Please fill partner type for the bank order","Por favor, rellene el tipo de socio para la orden bancaria",,
"Please fill the address in %s's partner details.","Por favor, rellene la dirección en los datos del socio de %s.",,
"Please fill the bank address in the receiver bank details.","Por favor, rellene la dirección bancaria en los datos bancarios del destinatario.",,
"Please fill the bank details","Por favor, rellene los datos bancarios",,
"Please fill the bank in the receiver bank details.","Por favor, rellene el banco en los datos bancarios del destinatario.",,
"Please fill the bank order file format on the payment mode %s","Por favor, rellene el formato de archivo de la orden bancaria en el modo de pago %s",,
"Please fill the city in %s's partner details.","Por favor, rellene la ciudad en los datos del socio de %s.",,
"Please fill the receiver bank details","Por favor, rellene los datos bancarios del destinatario",,
"Please fill the sender bank details currency.","Por favor, rellene la moneda de los datos bancarios del emisor.",,
"Please fill the sender company","Por favor, rellene la empresa emisora",,
"Please fill the zip in %s's partner details.","Por favor, rellene el código postal en los datos del socio de %s.",,
"Please input here the expected text to be filled into the description field for the accounting entry to be generated by this rule. Label can be a simple text or computed through a groovy formula with starting point the bank reconciliation line. If no custom label input, then the system will use by default the description field of the bank reconciliation line. As a reminder, description label must be 255 char. max.","Por favor, introduzca aquí el texto esperado que se rellenará en el campo de descripción para el asiento contable que generará esta regla. La etiqueta puede ser un texto simple o calculado mediante una fórmula Groovy con punto de inicio en la línea de conciliación bancaria. Si no se introduce una etiqueta personalizada, el sistema utilizará por defecto el campo de descripción de la línea de conciliación bancaria. Como recordatorio, la etiqueta de descripción debe tener 255 caracteres máx.",,
"Please input here the expected text to be filled into the origin field for the accounting entry to be generated by this rule. Label can be a simple text or computed through a groovy formula with starting point the bank reconciliation line. If no custom label input, then the system will use by default the reference field of the bank reconciliation line. As a reminder, label must be 255 char. max.","Por favor, introduzca aquí el texto esperado que se rellenará en el campo de origen para el asiento contable que generará esta regla. La etiqueta puede ser un texto simple o calculado mediante una fórmula Groovy con punto de inicio en la línea de conciliación bancaria. Si no se introduce una etiqueta personalizada, el sistema utilizará por defecto el campo de referencia de la línea de conciliación bancaria. Como recordatorio, la etiqueta debe tener 255 caracteres máx.",,
"Please select a cash account in the bank statement rule %s","Por favor, seleccione una cuenta de caja en la regla de extracto bancario %s",,
"Please select a company for the bank order lines inserted","Por favor, seleccione una empresa para las líneas de orden bancaria insertadas",,
"Please select a counterpart account in the bank statement rule %s","Por favor, seleccione una cuenta de contrapartida en la regla de extracto bancario %s",,
"Please select a partner for the bank order lines inserted","Por favor, seleccione un socio para las líneas de orden bancaria insertadas",,
"Please select a payment mode","Por favor, seleccione un modo de pago",,
"Please select a reconciliation line","Por favor, seleccione una línea de conciliación",,
"Please select a signatory","Por favor, seleccione un firmante",,
"Please select at least one bank reconciliation line (button on right side of table).","Por favor, seleccione al menos una línea de conciliación bancaria (botón en el lado derecho de la tabla).",,
"Please select at least one bank reconciliation line for multiple reconciles","Por favor, seleccione al menos una línea de conciliación bancaria para conciliaciones múltiples",,
"Please select at least two bank orders","Por favor, seleccione al menos dos órdenes bancarias",,
"Please select draft bank orders only","Por favor, seleccione solo órdenes bancarias en borrador",,
"Please select one bank reconciliation line","Por favor, seleccione una línea de conciliación bancaria",,
"Please select one bank reconciliation line and one move line","Por favor, seleccione una línea de conciliación bancaria y una línea de asiento",,
"Please select one move line","Por favor, seleccione una línea de asiento",,
"Please select some bank orders that have the same currency","Por favor, seleccione órdenes bancarias que tengan la misma moneda",,
"Please select some bank orders that have the same partner type","Por favor, seleccione órdenes bancarias que tengan el mismo tipo de socio",,
"Please select some bank orders that have the same payment mode","Por favor, seleccione órdenes bancarias que tengan el mismo modo de pago",,
"Please select some bank orders that have the same sender bank details","Por favor, seleccione órdenes bancarias que tengan los mismos datos bancarios del emisor",,
"Please select some bank orders that have the same sender company","Por favor, seleccione órdenes bancarias que tengan la misma empresa emisora",,
"Please select some bank orders that have the same status","Por favor, seleccione órdenes bancarias que tengan el mismo estado",,
"Please select statements","Por favor, seleccione extractos",,
"Please set a currency in the sender bank details : %s.","Por favor, establezca una moneda en los datos bancarios del emisor: %s.",,
"Pledge of receivables under a Dailly agreement","Prenda de créditos bajo acuerdo Dailly",,
"Posted number","Número contabilizado",,
"Print","Imprimir",,
"Print bank statement lines","Imprimir líneas del extracto bancario",,
"Printings","Impresiones",,
"Qualifying of amount","Calificador de importe",,
"Qualifying of date","Calificador de fecha",,
"Query","Consulta",,
"Received","Recibido",,
"Receiver","Destinatario",,
"Receiver Info.","Inf. del destinatario",,
"Receiver address","Dirección del destinatario",,
"Receiver address required","Dirección del destinatario requerida",,
"Receiver country","País del destinatario",,
"Receiver move","Asiento del destinatario",,
"Reconcile selected","Conciliar seleccionados",,
"Reconciled bank statement line","Línea del extracto bancario conciliada",,
"Reconciled move lines","Líneas de asiento conciliadas",,
"Reconciliation auto","Conciliación automática",,
"Reconciliation corrected at","Conciliación corregida el",,
"Red","Rojo",,
"Reference","Referencia",,
"Reimbursement","Reembolso",,
"Reject","Rechazar",,
"Reject Move","Asiento de rechazo",,
"Reject Reason","Motivo de rechazo",,
"Reject information","Información de rechazo",,
"Reject selected lines","Rechazar líneas seleccionadas",,
"Rejected","Rechazado",,
"Rejection Status","Estado de rechazo",,
"Rejection date","Fecha de rechazo",,
"Rejection reason","Motivo de rechazo",,
"Rejects/Return Reason Code","Código de motivo de rechazo/devolución",,
"Related to","Relacionado con",,
"Related to select","Selección de relacionado con",,
"Remains to be reconciled","Pendiente de conciliar",,
"Represent","Representar",,
"Reveiver and sender","Destinatario y emisor",,
"Rule type","Tipo de regla",,
"Run bank reconciliation","Ejecutar conciliación bancaria",,
"SEPA Bank to Bank Transfers","Transferencias bancarias SEPA entre cuentas",,
"SEPA Credit Transfer","Transferencia de crédito SEPA",,
"SEPA Credit Transfers","Transferencias de crédito SEPA",,
"SEPA Direct Debit","Domiciliación bancaria SEPA",,
"SEPA Direct Debits","Domiciliaciones bancarias SEPA",,
"SEPA credit transfers","Transferencias de crédito SEPA",,
"SEPA direct debits","Domiciliaciones bancarias SEPA",,
"Search and accounting rule Config.","Config. de regla de búsqueda y contabilidad",,
"Searched label","Etiqueta buscada",,
"See Bank Order Lines","Ver líneas de orden bancaria",,
"See bank statement lines","Ver líneas del extracto bancario",,
"Select","Seleccionar",,
"Select / Unselect","Seleccionar / Deseleccionar",,
"Select move lines to reconciles","Seleccionar líneas de asiento para conciliar",,
"Selected bank reconciliation is under correction and can not be deleted","La conciliación bancaria seleccionada está en corrección y no puede eliminarse",,
"Selected bank reconciliation is validated and can not be deleted","La conciliación bancaria seleccionada está validada y no puede eliminarse",,
"Selection total for bank reconciliation lines","Total de selección para líneas de conciliación bancaria",,
"Selection total for unreconciliated move lines","Total de selección para líneas de asiento sin conciliar",,
"Send a Bank Order","Enviar una orden bancaria",,
"Send a bank order","Enviar una orden bancaria",,
"Send bank order","Enviar orden bancaria",,
"Send note bills","Enviar pagarés",,
"Sender","Emisor",,
"Sender Bank details","Datos bancarios del emisor",,
"Sender Company","Empresa emisora",,
"Sender Info.","Inf. del emisor",,
"Sending date","Fecha de envío",,
"Sent to bank","Enviado al banco",,
"Seq.","Sec.",,
"Sequence","Secuencia",,
"Sequence is already used","La secuencia ya está en uso",,
"Show reconciled move lines","Mostrar líneas de asiento conciliadas",,
"Some entries from the reconciliation have an empty moveLine and an account filled. The cash account is required to generate automatically the counterpart Move Lines for those entries.","Algunas entradas de la conciliación tienen una línea de asiento vacía y una cuenta rellena. Se requiere la cuenta de caja para generar automáticamente las líneas de asiento de contrapartida para esas entradas.",,
"Some entries from the reconciliation have an empty moveLine and an account filled. The journal is required to generate automatically the Move/Move Lines for those entries.","Algunas entradas de la conciliación tienen una línea de asiento vacía y una cuenta rellena. Se requiere el diario contable para generar automáticamente los asientos/líneas de asiento para esas entradas.",,
"Some move lines are linked to a validated bank reconciliation and should not be modified.","Algunas líneas de asiento están vinculadas a una conciliación bancaria validada y no deben modificarse.",,
"Special instructions","Instrucciones especiales",,
"Special instructions line1","Instrucciones especiales línea 1",,
"Special instructions line2","Instrucciones especiales línea 2",,
"Special instructions line3","Instrucciones especiales línea 3",,
"Specific attributes","Atributos específicos",,
"Specific tax","Impuesto específico",,
"Starting Balance","Saldo inicial",,
"Statement amount remaining to reconcile","Importe del extracto pendiente de conciliar",,
"Statement ongoing reconciled balance","Saldo conciliado en curso del extracto",,
"Statement reconciled line balance","Saldo de líneas conciliadas del extracto",,
"Statement theoretical balance","Saldo teórico del extracto",,
"Statement unrereconciled line balance","Saldo de líneas sin conciliar del extracto",,
"Status","Estado",,
"Stm. Credit","Crédito ext.",,
"Stm. Debit","Débito ext.",,
"Supplier","Proveedor",,
"Technical Origin","Origen técnico",,
"Template","Plantilla",,
"Test function","Función de prueba",,
"The Iban is mandatory for the partner %s, bank order %s","El IBAN es obligatorio para el socio %s, orden bancaria %s",,
"The analytic distribution is required in the move lines for account %s but no template has been set in the account configuration","La distribución analítica es obligatoria en las líneas de asiento para la cuenta %s pero no se ha establecido ninguna plantilla en la configuración de la cuenta",,
"The bank details %s attached to the invoice/ invoice term %s and to the partner %s is inactive. Only invoices with active bank details can be processed.","Los datos bancarios %s vinculados a la factura/condición de factura %s y al socio %s están inactivos. Solo se pueden procesar facturas con datos bancarios activos.",,
"The bank details type is not compatible with the accepted types in file format.","El tipo de datos bancarios no es compatible con los tipos aceptados en el formato de archivo.",,
"The bank order %s has been generated successfully.","La orden bancaria %s se ha generado correctamente.",,
"The bank order is not properly signed. Please correct it and sign it again.","La orden bancaria no está firmada correctamente. Por favor, corrígala y fírmela de nuevo.",,
"The bank reconciliation currency is different from the bank details currency so the reconciliation cannot be initiated. Please select a currency which is equal to the bank statement currency.","La moneda de la conciliación bancaria es diferente a la moneda de los datos bancarios, por lo que no se puede iniciar la conciliación. Por favor, seleccione una moneda igual a la moneda del extracto bancario.",,
"The company %s does not have bank order sequence","La empresa %s no tiene secuencia de orden bancaria",,
"The field encryption.bankorder.password in config file must be filled.","El campo encryption.bankorder.password del archivo de configuración debe estar relleno.",,
"The move %s can't be reversed because it is linked to a bank reconciliation with status validated","El asiento contable %s no puede reversarse porque está vinculado a una conciliación bancaria con estado validado",,
"The movelines %s are already reconciled with another bank statement line. Multiple bank statement lines can't be reconciled with the same move line.","Las líneas de asiento %s ya están conciliadas con otra línea del extracto bancario. No se pueden conciliar múltiples líneas del extracto bancario con la misma línea de asiento.",,
"The moves %s couldn't be reversed because these are linked to a bank reconciliation with status validated","Los asientos contables %s no pudieron reversarse porque están vinculados a una conciliación bancaria con estado validado",,
"The password is incorrect.","La contraseña es incorrecta.",,
"The payment status will not update.","El estado del pago no se actualizará.",,
"The receiver bank details currency is not compatible with the currency in bank order.","La moneda de los datos bancarios del destinatario no es compatible con la moneda de la orden bancaria.",,
"The receiver bank details for the line %s is inactive.","Los datos bancarios del destinatario para la línea %s están inactivos.",,
"The receiver bank details type is not compatible with the accepted types in file format.","El tipo de datos bancarios del destinatario no es compatible con los tipos aceptados en el formato de archivo.",,
"The recipient partner attached to the employee does not have an associated bank account, please create one.","El socio destinatario vinculado al empleado no tiene una cuenta bancaria asociada, por favor cree una.",,
"The selected bank statement doesn't contain, at the lines level, any information allowing to identify which bank details it concerns. Please verify the format of the data source or the configuration of the bank details in the software and please make sure both are matching.","El extracto bancario seleccionado no contiene, a nivel de líneas, ninguna información que permita identificar a qué datos bancarios corresponde. Por favor, verifique el formato de la fuente de datos o la configuración de los datos bancarios en el software y asegúrese de que ambos coincidan.",,
"The sender bank details currency is not compatible with the currency in bank order.","La moneda de los datos bancarios del emisor no es compatible con la moneda de la orden bancaria.",,
"The sender bank details is inactive.","Los datos bancarios del emisor están inactivos.",,
"The validation of this payment session is supposed to generate a bank order with multiple execution dates while the file format associated with the payment mode does not support the multidate. Please select an adequate file format within the payment mode settings or change the parameter for the accounting date selection.","La validación de esta sesión de pago debería generar una orden bancaria con múltiples fechas de ejecución, pero el formato de archivo asociado al modo de pago no admite multifecha. Por favor, seleccione un formato de archivo adecuado en la configuración del modo de pago o cambie el parámetro de selección de fecha contable.",,
"There is at least one incomplete bank reconciliation. Are you sure you want to continue?","Hay al menos una conciliación bancaria incompleta. ¿Está seguro de que desea continuar?",,
"There is no file linked to this origin.","No hay ningún archivo vinculado a este origen.",,
"This action is irreversible, do you want to continue ?","Esta acción es irreversible, ¿desea continuar?",,
"This allows encrypting bank order files according to the properties file settings. Enabling this option will not encrypt old files.","Esto permite cifrar los archivos de órdenes bancarias según la configuración del archivo de propiedades. Activar esta opción no cifrará los archivos antiguos.",,
"This configuration enables bank-to-bank transfer payment management directly from the application.","Esta configuración permite la gestión de pagos de transferencias bancarias entre cuentas directamente desde la aplicación.",,
"This configuration enables bill of exchange management, meaning you can manage bank orders of LCR type (lettre de change releve).","Esta configuración permite la gestión de letras de cambio, lo que significa que puede gestionar órdenes bancarias de tipo LCR (lettre de change relevé).",,
"This configuration enables credit transfer payment management directly from the application.","Esta configuración permite la gestión de pagos de transferencias de crédito directamente desde la aplicación.",,
"This configuration enables direct debit payment management directly from the application.","Esta configuración permite la gestión de pagos por domiciliación bancaria directamente desde la aplicación.",,
"This field, when checked, enables the automatic pointing function during bank reconciliation sessions. Pointing can also be done manually as a complement.","Este campo, cuando está marcado, activa la función de señalamiento automático durante las sesiones de conciliación bancaria. El señalamiento también puede realizarse manualmente como complemento.",,
"This move line %s can not be archived because its bank reconciliation amount is superior to 0.","Esta línea de asiento %s no puede archivarse porque su importe de conciliación bancaria es superior a 0.",,
"To","Hasta",,
"To Date","Hasta fecha",,
"To use the generated move in the formula, you can use the variable 'generatedMove'","Para usar el asiento generado en la fórmula, puede usar la variable 'generatedMove'",,
"To validate the reconciliation, each line must be marked with one or more move line, either existing or configured (Account, Third party). A move line will be generated automatically on the account and journal associated with the reconciliation session.","Para validar la conciliación, cada línea debe estar marcada con una o más líneas de asiento, ya sean existentes o configuradas (Cuenta, Tercero). Se generará automáticamente una línea de asiento en la cuenta y el diario contable asociados a la sesión de conciliación.",,
"Total amount","Importe total",,
"Total amount in company currency","Importe total en moneda de la empresa",,
"Total amount of bank order lines must be equal to the bank order amount","El importe total de las líneas de orden bancaria debe ser igual al importe de la orden bancaria",,
"Total cashed","Total cobrado",,
"Total of selected move lines","Total de líneas de asiento seleccionadas",,
"Total paid","Total pagado",,
"Totally rejected","Totalmente rechazado",,
"Transfer or other","Transferencia u otro",,
"Treasury transfer Bank orders sequences","Secuencias de órdenes bancarias de transferencias de tesorería",,
"Type","Tipo",,
"Unavailability index","Índice de no disponibilidad",,
"Unavailable","No disponible",,
"Under correction","En corrección",,
"Unit debit by operation","Débito unitario por operación",,
"Unknown SEPA type for file generation","Tipo SEPA desconocido para la generación de archivos",,
"Unknown direct debit data type","Tipo de datos de domiciliación bancaria desconocido",,
"Unknown format for file generation","Formato desconocido para la generación de archivos",,
"Unknown format for file import process","Formato desconocido para el proceso de importación de archivos",,
"Unreconcile selected","Desconciliar seleccionados",,
"Unreconciled and On-going Reconciliation MoveLines","Líneas de asiento sin conciliar y con conciliación en curso",,
"Unreconciled bank statement line","Línea del extracto bancario sin conciliar",,
"Use editor in bank order form","Usar editor en el formulario de orden bancaria",,
"Use iban only","Usar solo IBAN",,
"Validate","Validar",,
"Validate reconciliation","Validar conciliación",,
"Validated","Validado",,
"Validated By","Validado por",,
"Validated On","Validado el",,
"Validation date","Fecha de validación",,
"Value date","Fecha valor",,
"Warning: this payment is related to a carried out bank order. Do you want to reverse the payment accounting entry ?","Advertencia: este pago está relacionado con una orden bancaria ejecutada. ¿Desea revertir el asiento contable del pago?",,
"With formula","Con fórmula",,
"You can configure here the sequence that will be used for SEPA credit transfers of this company.","Puede configurar aquí la secuencia que se utilizará para las transferencias de crédito SEPA de esta empresa.",,
"You can configure here the sequence that will be used for SEPA direct debits of this company.","Puede configurar aquí la secuencia que se utilizará para las domiciliaciones bancarias SEPA de esta empresa.",,
"You can configure here the sequence that will be used for bills of exchange of this company.","Puede configurar aquí la secuencia que se utilizará para las letras de cambio de esta empresa.",,
"You can configure here the sequence that will be used for international credit transfers of this company.","Puede configurar aquí la secuencia que se utilizará para las transferencias de crédito internacionales de esta empresa.",,
"You can configure here the sequence that will be used for international direct debits of this company.","Puede configurar aquí la secuencia que se utilizará para las domiciliaciones bancarias internacionales de esta empresa.",,
"You can configure here the sequence that will be used for international treasury transfers of this company.","Puede configurar aquí la secuencia que se utilizará para las transferencias de tesorería internacionales de esta empresa.",,
"You can configure here the sequence that will be used for national treasury transfers of this company.","Puede configurar aquí la secuencia que se utilizará para las transferencias de tesorería nacionales de esta empresa.",,
"You can configure here the sequence that will be used for other bank order types of this company.","Puede configurar aquí la secuencia que se utilizará para los otros tipos de órdenes bancarias de esta empresa.",,
"You can select here the template used for bank reconciliation statement printings.","Puede seleccionar aquí la plantilla utilizada para las impresiones del estado de conciliación bancaria.",,
"You can select here the template used for bank statement lines printings.","Puede seleccionar aquí la plantilla utilizada para las impresiones de líneas del extracto bancario.",,
"You can't validate this bank order. you need to fill at least one bank order line","No puede validar esta orden bancaria. Debe rellenar al menos una línea de orden bancaria",,
"Your bank detail's bank account for bank details %s (%s) is different from the cash account of the account config for %s's bank statement rule (%s). Please fix it before auto accounting the bank statement.","La cuenta bancaria de sus datos bancarios %s (%s) es diferente de la cuenta de caja de la configuración de cuenta para la regla de extracto bancario de %s (%s). Por favor, corríjalo antes de contabilizar automáticamente el extracto bancario.",,
"and","y",,
"bankorder.invoicePayment","Pago de factura",,
"by","por",,
"camt.052.001.02.rep","camt.052.001.02.rep",,
"camt.053.001.02.stm","camt.053.001.02.stm",,
"camt.054.001.02.abb","camt.054.001.02.abb",,
"camt.054.001.02.act","camt.054.001.02.act",,
"camt.054.001.02.add","camt.054.001.02.add",,
"camt.054.001.02.ard","camt.054.001.02.ard",,
"camt.054.001.02.rct","camt.054.001.02.rct",,
"camt.054.001.02.rdd","camt.054.001.02.rdd",,
"camt.054.001.02.rsd","camt.054.001.02.rsd",,
"camt.054.001.xx.add","camt.054.001.xx.add",,
"camt.fin.mt940.stm","camt.fin.mt940.stm",,
"camt.fin.mt942.rep","camt.fin.mt942.rep",,
"camt.xxx.cb2a.cbc","camt.xxx.cb2a.cbc",,
"camt.xxx.cfonb120.rep","camt.xxx.cfonb120.rep",,
"camt.xxx.cfonb120.stm","camt.xxx.cfonb120.stm",,
"camt.xxx.cfonb240.ach","camt.xxx.cfonb240.ach",,
"camt.xxx.cfonb240.act","camt.xxx.cfonb240.act",,
"camt.xxx.cfonb240.ard","camt.xxx.cfonb240.ard",,
"camt.xxx.cfonb240.atg","camt.xxx.cfonb240.atg",,
"camt.xxx.cfonb240.ati","camt.xxx.cfonb240.ati",,
"camt.xxx.cfonb240.cai","camt.xxx.cfonb240.cai",,
"camt.xxx.cfonb240.dri","camt.xxx.cfonb240.dri",,
"camt.xxx.cfonb240.pco","camt.xxx.cfonb240.pco",,
"camt.xxx.cfonb240.rch","camt.xxx.cfonb240.rch",,
"camt.xxx.cfonb240.rco","camt.xxx.cfonb240.rco",,
"camt.xxx.cfonb240.rct","camt.xxx.cfonb240.rct",,
"camt.xxx.cfonb240.rep","camt.xxx.cfonb240.rep",,
"camt.xxx.cfonb240.rsd","camt.xxx.cfonb240.rsd",,
"camt.xxx.cfonb240.rtg","camt.xxx.cfonb240.rtg",,
"camt.xxx.cfonb240.rti","camt.xxx.cfonb240.rti",,
"camt.xxx.cfonb560.ara","camt.xxx.cfonb560.ara",,
"csv.jma.dot","csv.jma.dot",,
"csv.ymd.dot","csv.ymd.dot",,
"pain.001.001.02.ict","pain.001.001.02.ict",,
"pain.001.001.02.mct","pain.001.001.02.mct",,
"pain.001.001.02.rft","pain.001.001.02.rft",,
"pain.001.001.02.sct","pain.001.001.02.sct",,
"pain.001.001.02.xct","pain.001.001.02.xct",,
"pain.001.001.03.ict","pain.001.001.03.ict",,
"pain.001.001.03.sct","pain.001.001.03.sct",,
"pain.001.001.03.xct","pain.001.001.03.xct",,
"pain.002.001.01.ara","pain.002.001.01.ara",,
"pain.002.001.02.ack","pain.002.001.02.ack",,
"pain.002.001.02.ara","pain.002.001.02.ara",,
"pain.002.001.03.ack","pain.002.001.03.ack",,
"pain.002.001.03.ara","pain.002.001.03.ara",,
"pain.008.001.01.sbb","pain.008.001.01.sbb",,
"pain.008.001.01.sdd","pain.008.001.01.sdd",,
"pain.008.001.02.sbb","pain.008.001.02.sbb",,
"pain.008.001.02.sdd","pain.008.001.02.sdd",,
"pain.fin.mt101.dct","pain.fin.mt101.dct",,
"pain.fin.mt101.mct","pain.fin.mt101.mct",,
"pain.fin.mt101.xct","pain.fin.mt101.xct",,
"pain.xxx.cfonb160.dco","pain.xxx.cfonb160.dco",,
"pain.xxx.cfonb160.dct","pain.xxx.cfonb160.dct",,
"pain.xxx.cfonb160.dda","pain.xxx.cfonb160.dda",,
"pain.xxx.cfonb160.ddd","pain.xxx.cfonb160.ddd",,
"pain.xxx.cfonb160.dtg","pain.xxx.cfonb160.dtg",,
"pain.xxx.cfonb160.dvd","pain.xxx.cfonb160.dvd",,
